Nom,Catégorie,Thème,Adresse,Téléphone,Site web,Latitude,Longitude,Lien Google Maps,Date d'import,Statut,place_id
Chez Conchita,food,restaurants,"G8JV+P88, Le Morne",,,"-20,4682241","57,3433398",https://maps.google.com/?cid=14134520294450116654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJHemZHF5tfCERLrg_5VHnJ8Q
Le Plage (Restaurant Dinarobin Beachcomber),food,restaurants,"H838+WHJ, Le Morne",,,"-20,4474726","57,3153323",https://maps.google.com/?cid=7355153153858373693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTXkvHbdtfCERPYhS_NLAEmY
Chamarel View Point,food,restaurants,Baie du Cap – Chamarel Rd,,https://wowmauritius.com/2025/03/24/mauritius-attractions-the-7-colored-earth-and-chamarel-waterfall/,"-20,4212564","57,3864302",https://maps.google.com/?cid=923483892648852162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJSVNf-VppfCERwjohIbXf0Aw
Blue Marlin,food,restaurants,Le Morne,+230 401 5050,https://www.beachcomber-hotels.com/fr/hotel/paradis-golf-resort-spa/dining/restaurants/blue-marlin,"-20,4356521","57,3206726",https://maps.google.com/?cid=8845284067552007931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJtwi9iYxsfCER-xbcv_7CwHo
Umami,food,restaurants,Le Morne Brabant,+230 401 4901,https://www.beachcomber-hotels.com/de/hotel/dinarobin-golf-resort-spa/dining/restaurants/umami,"-20,4503449","57,3142057",https://maps.google.com/?cid=16224440377497321639&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJc_-rRgptfCERp4A7BJDKKOE
aloha restaurant,food,restaurants,"royal road, La Gaulette",+230 5486 9921,,"-20,4265003","57,3606846",https://maps.google.com/?cid=15668511122270095586&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJbYre9TFrfCER4ogqstm7cdk
Ocean Vibes,food,restaurants,La Gaulette,+230 451 5910,,"-20,4265396","57,3605965",https://maps.google.com/?cid=7647731150770503930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJDQQe_PdrfCER-oBdU_YyImo
INDYA,food,restaurants,"Coastal Road Le Morne Peninsula MU, Le Morne 91102",,https://www.marriott.com/en-us/hotels/mruxm-the-st-regis-le-morne-resort-mauritius/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,"-20,4611596","57,3102354",https://maps.google.com/?cid=1902630430948074640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJI9dOOehtfCERkCSC30uAZxo
View Point Chamarel (Carpark),food,restaurants,"H9JJ+XJ, Case Noyale",,,"-20,4175264","57,3815921",https://maps.google.com/?cid=2114892423270830152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJHYCoJYJpfCERSBA5K3SbWR0
Lakaz Chamarel,food,restaurants,"H9GP+XJ2, Lakaz Chamarel Road, Chamarel",,,"-20,422606","57,386524",https://maps.google.com/?cid=7898642336044891800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJP0Xe46RpfCERmD7RF1udnW0
Rangoli,food,restaurants,"G8X7+XRQ, Le Morne",,,"-20,4499646","57,3146224",https://maps.google.com/?cid=2777982678744653723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJCWUKKgBtfCERm1_DJodgjSY
La Table du Pêcheur - Table d'hôte Chez Laurent et Zereen (Only on Reservation),food,restaurants,"MU, Rue Des Orchidées, La Gaulette 91101",+230 5759 5253,https://www.facebook.com/profile.php?id=61552119962174,"-20,4339234","57,3537391",https://maps.google.com/?cid=12936012824481504965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJs2sHX9xtfCERxR4ePSDzhbM
Nadi'Miel Chamarel,food,restaurants,"Jean-François Quint Rd, Chamarel",+230 5253 8760,,"-20,4257913","57,3915033",https://maps.google.com/?cid=13191360546103437183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJUSKJ5CRpfCERfyeZnoYgEbc
Molakaz Bistrot ( work on reservation ),food,restaurants,"G8MR+RQ, Le Morne",+230 5826 6515,,"-20,4653684","57,3420169",https://maps.google.com/?cid=12240240955981779687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJWSjrdwBtfCER51J7QkwS3qk
Paradis Bar,food,bars,"H87C+83P, Le Morne",,,"-20,4366633","57,3201947",https://maps.google.com/?cid=11565649351623370207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJfyqkfwRtfCER3-U80M5wgaA
Juice Shack,food,bars,"H9FR+W9V, B103 - Plaine Champagne Road, Chamarel",,,"-20,4251304","57,3909314",https://maps.google.com/?cid=16667116570714445057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJr-r9Ro1pfCERARV2Azd-Tec
"Lounge Bar ""Maravanne""",food,bars,"G8M6+G4Q, Le Morne",+230 650 4203,,"-20,4661616","57,3103517",https://maps.google.com/?cid=2408252273843687545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJC8_G1BttfCERedD6_67UayE
Les Terrasses du Bénitier,food,cafes-terrasses,"Morcellement le Petit Morne, La Gaulette",+230 5749 1526,https://www.facebook.com/lesterrassesdubenitier,"-20,4299507","57,3590005",https://maps.google.com/?cid=12814783720646935478&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJZ2526N5tfCERtoOe9uVB17E
La Prairie Snack,food,snacks-plage,"MU, Alamanda road, Le Morne 91205",+230 5840 8253,,"-20,4769553","57,3486491",https://maps.google.com/?cid=12860872659604258158&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJbS8UWBJtfCERbr0-SYv_erI
🏖) Plage Du MORNE,food,snacks-plage,"Brabant, G8X7+JHR, Le Morne",,,"-20,4508755","57,3138767",https://maps.google.com/?cid=18242673361527985531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJgRl0HOVsfCERe1Vbu8T-Kv0
Kozy Le Morne,food,tables-hotes,"Chemin des Campêches Le Morne Brabant, Le Morne",+230 5791 0677,https://le-morne.com/?tracking=maps,"-20,4451316","57,3229223",https://maps.google.com/?cid=719678346056691831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJX0-VIPRsfCERd_A_iaTP_Ak
Résidence au bout du Morne,food,tables-hotes,"MU, Route Royale Dilo Pourrie, Le Morne 91201",+230 5474 9990,,"-20,4772323","57,3489179",https://maps.google.com/?cid=3581696188360916335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJSm_GYVtfCERb32f6LS9tDE
L'embrasure,food,tables-hotes,Le Morne,+230 451 5320,http://www.lepetitmorne.com/lembrasure/,"-20,4551015","57,3455336",https://maps.google.com/?cid=6584247174466672876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJkYFEIEZsfCER7Jh0m-vxX1s
The Rusty Pelican Mauritius,food,tables-hotes,La Gaulette,+230 5747 4544,https://www.rusty-pelican.com/,"-20,425519","57,3640731",https://maps.google.com/?cid=14384080341460399466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTcIcX71rfCERajVtRdyEnsc
Lodge Le Petit Morne,food,tables-hotes,"G8XX+83, Le Morne",,http://www.lepetitmorne.com/,"-20,4517367","57,3476846",https://maps.google.com/?cid=7116632254447621725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTRlUa6VtfCERXRZwc1Rbw2I
Beachcomber Catering (Plaisance Catering),food,chefs-domicile,Plaine Magnien,+230 603 2600,http://www.cccs.co.in/,"-20,431308","57,6706533",https://maps.google.com/?cid=17099812315267591801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJi5NfteuKfCERee5fubO8Tu0
Carrefour,food,grandes-surfaces,"VG9C+XFH, Riche Terre Rd, Port Louis",+230 206 9300,http://jumbo.mu/,"-20,129565","57,5211002",https://maps.google.com/?cid=13907881455897031047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJyESjGRRfCERhzH8PH-4AsE
GSR La Gaulette Supermarket,food,grandes-surfaces,"Royal Road La Gaulette, Black River",+230 451 5218,,"-20,4257042","57,3623317",https://maps.google.com/?cid=16754081894112939587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJpa2PFfhrfCERQ85nPLd0gug
Intermart Bagatelle,food,grandes-surfaces,"QFFX+R5R, Moka",+230 468 8088,http://intermartmauritius.com/,"-20,2253832","57,4978984",https://maps.google.com/?cid=5111912112107976979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ1wNXlPJafCERE3k2Xfso8UY
Intermart Mahogany Beau Plan,food,grandes-surfaces,"WH2G+3WM aventure du sucre, Pamplemousses",+230 260 7788,,"-20,0997977","57,5772935",https://maps.google.com/?cid=2522409281135106190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJDQUAOUZVfCERjtg0fOBlASM
Lolo Hypermarket,food,grandes-surfaces,"WHC7+PQM, B11, Morcellement St Andre",+230 261 6999,http://www.lolohyper.mu/,"-20,0781622","57,5644112",https://maps.google.com/?cid=11419539600817603368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJf2b6nZpUfCERKEM9fcNaep4
Lolo Hypermarket Valentina,food,grandes-surfaces,Vacoas-Phœnix,+230 660 6999,http://www.lolo.mu/,"-20,2802465","57,5059943",https://maps.google.com/?cid=11284519934946008169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJxXPCosRbfCERaVxFxxermpw
Intermart Montebello,food,grandes-surfaces,"RF5H+3MQ, Azie Lane, Port Louis",,,"-20,1926949","57,4787616",https://maps.google.com/?cid=11853816699753253833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJYf7yEwBRfCERycti9Xs3gaQ
Mauritius Duty Free Paradise Co Ltd.,food,grandes-surfaces,"SSR International Airport Plaine Magnien MU, Plaine Magnien 51520",+230 603 6400,,"-20,4332976","57,6789002",https://maps.google.com/?cid=4573085907253940935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ5w61k-mKfCERx1I3RWfddj8
"Intermart, Partenaire Intermarché - Curepipe",food,grandes-surfaces,"Botanical Garden Curepipe, Curepipe 74213",+230 670 5110,http://intermartmauritius.com/,"-20,3231411","57,5184236",https://maps.google.com/?cid=17436653468813632178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJq6paD1BcfCERsiI4UPJv-_E
L'Embrazure Store,food,epiceries-specialisees,"G8MV+35X, B9, Le Morne",,,"-20,467262","57,3429898",https://maps.google.com/?cid=9722287242576370154&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJqdG2GGptfCER6pkTeryA7IY
Euro Market,food,epiceries-specialisees,"Royal Road Le Morne Village, G8JV+X75, Le Morne",+230 5855 7418,,"-20,4676233","57,3432265",https://maps.google.com/?cid=623324939823690159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJKfn_bMxtfCERrzHV8bp-pgg
SamBilla Vanille | Vanilla House,food,epiceries-specialisees,"MU, 25 royale road dilo pouri, Le Morne 91201",+230 5732 0399,https://www.facebook.com/share/18WPBDWUqg/?mibextid=wwXIfr,"-20,4773952","57,349026",https://maps.google.com/?cid=1323517702608964486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJI2b_amVbfCERhsvylVYUXhI
La Maison du Gourmet,food,epiceries-specialisees,"Business Centre, Montagne Ory Road, 80813, Moka",+230 433 5652,https://www.lamaisondugourmet.shop/,"-20,2250377","57,5060374",https://maps.google.com/?cid=18080755012198366233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ1diKz4pafCERGXzyPOO-6_o
Chez Robert,food,epiceries-specialisees,"H9C5+9FW, Route Royale, La Gaulette",+230 451 5235,,"-20,4290109","57,3587004",https://maps.google.com/?cid=3690323259243704473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJG6W7J5NtfCERmTCVvXOpNjM
Tabagie Brabant,food,epiceries-specialisees,"G8HW+488, Le Morne",+230 5750 2306,,"-20,4722103","57,3458323",https://maps.google.com/?cid=1677977100090256454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJkzltk7ZtfCERRqweQEhfSRc
KYÔ Mart,food,epiceries-specialisees,"Le Corner Est 35 Rue Beau Climat, Av. d'Helvétia, Moka",+230 5255 8996,,"-20,2285648","57,5241044",https://maps.google.com/?cid=6487298052047505741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJA9uSgkpbfCERTQlgCDWDB1o
Fruits and Vegetables Markets ( Chez Vinod ) La gaulette Mauritius 🇲🇺,food,epiceries-specialisees,"B9, La Gaulette",+230 5764 3004,,"-20,4312921","57,3575102",https://maps.google.com/?cid=1213037724574494889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJYUUNLQlsfCERqTBpMGKT1RA
Food Lover's Market,food,epiceries-specialisees,"42 market Street, Bagatelle",+230 5495 0711,https://foodloversmarket.mu/,"-20,2232262","57,496278",https://maps.google.com/?cid=5772378403961227498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJxS8mvPJafCER6sg-NZObG1A
Shein Dhaka Product & Foodstuff Ltd,food,epiceries-specialisees,"One Way ST, St Pierre",+230 5837 5101,,"-20,2238438","57,5364166",https://maps.google.com/?cid=16617045378845331265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJo5KzTwBbfCERQU-fLruam-Y
Bienvenue Boutik,food,epiceries-specialisees,"QGJP+9JP, Makoon Lane Lagrement, St Pierre",,,"-20,2190299","57,5365837",https://maps.google.com/?cid=3218095106804380337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJmcfvt6VbfCERsXJ_DnP4qCw
Tabagie El Shaddai,food,epiceries-specialisees,"H9H7+98, Case Noyale",,,"-20,4216334","57,3633317",https://maps.google.com/?cid=10420164007605550844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJST19GgBrfCER_L6j3vTbm5A
Score2000 super market,food,epiceries-specialisees,"QGHR+6HW, St Pierre",+230 433 1062,,"-20,2218989","57,5414538",https://maps.google.com/?cid=9232609342300072590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJc1yk-w9afCERjqq_xUfRIIA
Tulloo Store,food,epiceries-specialisees,"Route BOis Cherie Petit Verger Saint Pierre MU, St Pierre 00080",+230 433 4717,,"-20,215869","57,5275331",https://maps.google.com/?cid=6153772799043364773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJGSpnS2hbfCERpedws8GXZlU
Ventricosa Convenience Store,food,epiceries-specialisees,La Gaulette,+230 5257 7048,,"-20,4270796","57,3601084",https://maps.google.com/?cid=4940945405233014284&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJYTxR7z9tfCERDCaD9arDkUQ
Votre Pote Agé,food,epiceries-specialisees,"J9RC+299, Grande Riviere Noire",,,"-20,3595889","57,3704512",https://maps.google.com/?cid=10567864214859801502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJuUC7FP9rfCERnuNHMYOYqJI
Alouette self service,food,epiceries-specialisees,"Royal road, L’Avenir 80402",+230 433 7614,,"-20,2164108","57,5522396",https://maps.google.com/?cid=2550028955831097450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJF9-uIWdbfCERathFH9OFYyM
Club Gourmand Ebene,food,epiceries-specialisees,"MU, IconEbene Rue de L'institut, Ebene 72201",+230 5447 2733,,"-20,2413881","57,4906571",https://maps.google.com/?cid=2260245836776267366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJW1VZjRhbfCERZt4a_pwBXh8
Maison Epifine,food,epiceries-specialisees,"MU, Moka 80829",+230 5429 7502,,"-20,2308578","57,5093843",https://maps.google.com/?cid=4244121022472493608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJpbNmWQBbfCERKJo9aJUl5jo
Nalla Store,food,epiceries-specialisees,"13 Nalla Ln, Beau Bassin-Rose Hill 742CU001",+230 464 8291,,"-20,2445974","57,4766704",https://maps.google.com/?cid=1557157831075252698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJC0UvYSZbfCER2kl1FMwinBU
Khoyrattee Self Service,food,epiceries-specialisees,"Royal road L'Avenir MU, St Pierre 81420",+230 5738 2988,,"-20,2184928","57,550182",https://maps.google.com/?cid=1438904167281125870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTdIUrhtbfCER7umebLcD-BM
Gourmet & Co,food,epiceries-specialisees,"A122, Tribeca Mall",+230 5257 6689,https://gourmetco.mu/,"-20,246004","57,4981239",https://maps.google.com/?cid=13116169928682448183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJK6YE0TdbfCERNyXHxA7_BbY
Citizen store,food,epiceries-specialisees,"QH58+4F8, Dagotiere Branch Rd, Dagotiere",,,"-20,2422038","57,5661922",https://maps.google.com/?cid=11266950878017371938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJb1AdD2RZfCERIj8A8iBAXJw
Telfair Store,food,epiceries-specialisees,"8 MU, Résidence, Moka 80829",,,"-20,2297105","57,505306",https://maps.google.com/?cid=12277789893559182440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJCef1gLxbfCERaOR5kNt4Y6o
Dream Price Supermarket St Pierre,food,epiceries-specialisees,"Circonstance, St Pierre, 81402, St Pierre",+230 432 0760,http://www.dreamprice.mu/,"-20,222253","57,5411735",https://maps.google.com/?cid=7630604569739329837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJmdPN4g9afCERLQHJcG1a5Wk
Food paradise,food,epiceries-specialisees,"QGJV+47V, St Pierre",,,"-20,21957","57,543925",https://maps.google.com/?cid=1625731499184698880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ9fdsawBbfCERADYRXS_CjxY
Supermarché Lala,food,epiceries-specialisees,"QFM7+GR4, Beau Bassin-Rose Hill",+230 5252 3663,,"-20,2162346","57,464574",https://maps.google.com/?cid=16609811663585312256&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJpbw_b7VafCERAH4kmrTngeY
Saffers.mu,food,epiceries-specialisees,Rivière Noire,+230 5940 3466,https://saffers.mu/,"-20,3516253","57,3647608",https://maps.google.com/?cid=2873421424548472115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJMSHCYyBrfCERM2U1xI9x4Cc
Sunset Store,food,epiceries-specialisees,"Morc Chapman’s View Coromandel, 1 Neon Ave, Beau Bassin-Rose Hill",+230 5458 5763,,"-20,2033653","57,4639613",https://maps.google.com/?cid=16276206644454711400&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJexzgdUtbfCERaGCTRbWz4OE
Island drink ltd,food,epiceries-specialisees,"Shivala road l'agrement, St Pierre",,,"-20,2165217","57,5396551",https://maps.google.com/?cid=2183504818869889691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJA6cGM5lbfCERm-oXZhBeTR4
La Vie Claire,food,epiceries-specialisees,"MU, Leclezio Ave, Moka 80815",+230 434 2705,https://magasins.lavieclaire.com/lavieclaire/fr/store/maurice/moka/moka/moka/19909d?utm_source=GMB&utm_campaign=Multidiffusion&utm_medium=local&utm_content=19909D&origin=GMB,"-20,2217739","57,5027797",https://maps.google.com/?cid=14236251957891894337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJS0HndSpbfCERQQwbk7pTkcU
Boutique Ocean Bleu,food,epiceries-specialisees,"G94H+RJ5, Baie du Cap",,,"-20,4929261","57,3794343",https://maps.google.com/?cid=869692344378123382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTYboCwBvfCERduSIUpTEEQw
La Boutique Samy,food,epiceries-specialisees,"QJ28+P2H, Providence",,,"-20,2481937","57,6150995",https://maps.google.com/?cid=13107905885768453590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJcq5mz9ZfCER1g17VvSi6LU
Winner's Chemin Grenier,food,epiceries-specialisees,"Royal Road Chemin Grenier, Chemin Grenier 60403",+230 622 7398,https://winners.mu/,"-20,4915578","57,4669434",https://maps.google.com/?cid=5616502971192646476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ1_pi0jVlfCERTBvd3bHT8U0
Mini-Markt,food,epiceries-specialisees,"Route Coastale, Imm. Chand, G95H+92M, Baie du Cap",,,"-20,4915422","57,3775328",https://maps.google.com/?cid=2043160289747336781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJZxv5XwBvfCERTf6SWXXDWhw
Épicerie Coteau Raffin,food,epiceries-specialisees,"H962+RG7 Rue (sans nom, La Gaulette",,,"-20,4379702","57,3512925",https://maps.google.com/?cid=11366873394932503223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJA-9sbgBtfCERt1LK3yA_v50
National Store,food,epiceries-specialisees,"Route Royale, Montaigne, Moka",,,"-20,2258988","57,5085139",https://maps.google.com/?cid=9011793339163907830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJP9r_BmBafCER9pYYoktSEH0
Rhum De L'ouest,food,epiceries-specialisees,"La Gaulette MU, Black-River 91101",+230 5732 2850,,"-20,4157638","57,3437759",https://maps.google.com/?cid=8758814069166845832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJA--5A7prfCERiC9iXv2OjXk
